,pfpr_underfives,pfpr_overfive,ci_underfives,ci_overfive,annual EIR,coverage_pair,group
126,0.3571084462847,0.4768714317685,3.96351711941,0.9110531117767,40.56558911460173,"[0.7, 0.5]",0.7
127,0.525370463519,0.5059470543532,5.113064353005,0.7658502221166,100.4840616626547,"[0.7, 0.5]",0.7
128,0.484803686365,0.5096868274272,6.836482403218,0.7017800936883,163.76398336078384,"[0.85, 0.65]",0.85
129,0.607176858908,0.509886570716,6.014624862466,0.6304340920178,248.90669329857514,"[0.7, 0.5]",0.7
130,0.5189006169068,0.5140085717579,7.26077073242,0.6381051854696,266.8944885630387,"[0.85, 0.65]",0.85
131,0.4656324636626,0.4771312237679,3.726133423392,0.8680071341805,43.4971515491262,"[0.5, 0.3]",0.5
132,0.6167314365986,0.5047415925156,4.51849974005,0.7134327973472,107.74576565532877,"[0.5, 0.3]",0.5
133,0.6083014857657,0.5137936374404,6.116776913404,0.6458906129701,266.8944885630387,"[0.7, 0.5]",0.7
134,0.4307908136756,0.5068354085868,6.45915587747,0.7900841542869,115.53225282261467,"[0.85, 0.65]",0.85
135,0.5309527037962,0.5116930028069,7.358336870326,0.5900283692172,286.18221182135545,"[0.85, 0.65]",0.85
136,0.6277997394852,0.5066690804825,6.22709697776,0.5977074335678,286.18221182135545,"[0.7, 0.5]",0.7
137,0.4149528114918,0.4822867831075,4.232239703299,0.8426668976899,50.01115427348331,"[0.7, 0.5]",0.7
138,0.5449166659828,0.5061344113367,5.424424823141,0.7190648266114,123.88144778669934,"[0.7, 0.5]",0.7
139,0.595686805139,0.504318034775,5.909625677392,0.6404046386015,201.8958929243871,"[0.7, 0.5]",0.7
140,0.4530934426952,0.5125108610479,6.481699469266,0.7620502059581,132.83401587686097,"[0.85, 0.65]",0.85
141,0.4936484079843,0.4993196378055,5.068766170414,0.7821238237084,87.39591241007777,"[0.7, 0.5]",0.7
142,0.6356830941984,0.5055609093496,4.764277825831,0.6974586474826,132.83401587686097,"[0.5, 0.3]",0.5
143,0.6331804386473,0.5085252172621,6.089128923835,0.6123774519365,329.03999999999996,"[0.7, 0.5]",0.7
144,0.4158549893814,0.5093712212817,6.002925248817,0.7951645292342,93.71177221501162,"[0.85, 0.65]",0.85
145,0.6807401267414,0.5062147123841,5.039216679288,0.6354491366073,216.48634824132623,"[0.5, 0.3]",0.5
146,0.4549034252598,0.5144221875684,6.92917874828,0.7433702252456,152.72683898119496,"[0.85, 0.65]",0.85
147,0.01509798726215,0.09243259789494,0.1647677603178,0.5576114500291,0.8150572041755126,"[0.7, 0.5]",0.7
148,0.02422568375294,0.1364414720619,0.1966808602447,0.6383883659146,1.004840616626547,"[0.5, 0.3]",0.5
149,0.01645584619486,0.1095733623298,0.2504912506556,0.7712246823648,1.2388144778669934,"[0.85, 0.65]",0.85
150,0.008375783506089,0.05571495232263,0.09778313757852,0.3615309375455,0.500111542734833,"[0.7, 0.5]",0.7
151,0.02180044607601,0.1161545748574,0.1932272869162,0.5483252966078,0.8739591241007777,"[0.5, 0.3]",0.5
152,0.01396648044693,0.0832947339399,0.1113119688816,0.3944858035538,0.575006744738528,"[0.5, 0.3]",0.5
153,0.01348343616178,0.07329495588166,0.1121097161667,0.3609871112276,0.500111542734833,"[0.5, 0.3]",0.5
154,0.0165918601672,0.09214505201237,0.1420058270451,0.4400565559918,0.6611180271640034,"[0.5, 0.3]",0.5
155,0.005515894856518,0.0323879053693,0.07478396524675,0.258367634844,0.32903999999999994,"[0.85, 0.65]",0.85
156,0.01286192026753,0.1077089593557,0.2264586891979,0.7509864665335,1.1553225282261466,"[0.85, 0.65]",0.85
157,0.02083511332983,0.1235048368561,0.1826581520727,0.571088907891,0.9371177221501162,"[0.5, 0.3]",0.5
158,0.009729664700015,0.08170587760632,0.1317339465022,0.4955600448593,0.7088951904080911,"[0.7, 0.5]",0.7
159,0.02611256544503,0.1646892382882,0.2977966762846,0.8523657975602,1.6376398336078386,"[0.7, 0.5]",0.7
160,0.01440563788994,0.08643861621542,0.1365088494495,0.4086799955985,0.6165608848179803,"[0.5, 0.3]",0.5
161,0.00497526955456,0.0493668291238,0.05147920688614,0.250600502477,0.32903999999999994,"[0.5, 0.3]",0.5
162,0.01928170698059,0.1503280218144,0.3457647357136,0.9358237872075,1.7559875150361248,"[0.85, 0.65]",0.85
163,0.01329998378051,0.07063060919923,0.09191756916698,0.3435863900231,0.4664056985694358,"[0.5, 0.3]",0.5
164,0.02248914217637,0.1576909698729,0.3715664993506,0.969264448504,1.8828878546325962,"[0.85, 0.65]",0.85
165,0.06044253299449,0.2543524887484,0.5310032144189,0.9737208309816,2.8618221182135546,"[0.5, 0.3]",0.5
166,0.04432425793604,0.2098294131842,0.3842459153384,0.8743150625378,2.018958929243871,"[0.5, 0.3]",0.5
167,0.1083524953257,0.3490343832184,1.333194670151,1.235272241989,7.088951904080912,"[0.7, 0.5]",0.7
168,0.07158568643931,0.299187395093,0.8599715899909,1.161213965097,4.66405698569436,"[0.7, 0.5]",0.7
169,0.1116437787726,0.3120176364951,0.9782561048632,1.057473056426,4.66405698569436,"[0.5, 0.3]",0.5
170,0.03766970169273,0.2377146642436,0.6466736821458,1.169909701683,3.2903999999999995,"[0.85, 0.65]",0.85
171,0.02194024847269,0.1749098601844,0.4145631090505,1.003189287556,2.018958929243871,"[0.85, 0.65]",0.85
172,0.06058126445996,0.30906254519,1.058230256429,1.282121603843,5.362532146235768,"[0.85, 0.65]",0.85
173,0.130379281248,0.365405708258,1.544689440401,1.195366079744,8.150572041755126,"[0.7, 0.5]",0.7
174,0.1206520454814,0.3230327032988,1.00354015769,1.066772630322,5.362532146235768,"[0.5, 0.3]",0.5
175,0.03911635993046,0.2114526407797,0.4923265893012,1.034808561089,2.3213121523188627,"[0.7, 0.5]",0.7
176,0.0910608369476,0.2797704395651,0.706810456817,1.01959835866,3.528188067302767,"[0.5, 0.3]",0.5
177,0.08640753206186,0.3201717680308,1.059856123757,1.170112560503,5.750067447385282,"[0.7, 0.5]",0.7
178,0.02902980393204,0.198192934856,0.4887907188386,1.090864551952,2.489066932985751,"[0.85, 0.65]",0.85
179,0.1944577893229,0.4143909162045,2.231466721045,1.155704732053,14.243356119275697,"[0.7, 0.5]",0.7
180,0.06365988324849,0.3181763201161,1.139908545418,1.278045382816,6.165608848179807,"[0.85, 0.65]",0.85
181,0.04334341668202,0.2701929408578,0.8104584880639,1.218009924341,4.056558911460173,"[0.85, 0.65]",0.85
182,0.1093198118119,0.3283208226409,1.244681972428,1.17106939861,6.165608848179807,"[0.7, 0.5]",0.7
183,0.03886938125668,0.2217988442074,0.4967394545674,1.024949760584,2.6689448856303866,"[0.7, 0.5]",0.7
184,0.1360153656653,0.3506950493289,1.13540989405,1.116962896922,6.61118027164003,"[0.5, 0.3]",0.5
185,0.09579604415101,0.302954411909,0.8668030959088,1.066013859934,4.349715154912622,"[0.5, 0.3]",0.5
186,0.2043817811399,0.4253135494042,2.366311864229,1.167725254723,15.272683898119487,"[0.7, 0.5]",0.7
187,0.2952145214521,0.4580018352705,3.285032539163,0.9966247418197,26.689448856303866,"[0.7, 0.5]",0.7
188,0.4631801584802,0.5003951474417,4.714297156897,0.8599811571185,66.11180271640033,"[0.7, 0.5]",0.7
189,0.1544957986785,0.419929769116,2.641084146104,1.179496941506,16.376398336078378,"[0.85, 0.65]",0.85
